"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"9/24/22 19:40","HUMMELSTOWN","PA","USA","Circle","60 - 90 SECONDS","WHTIE OBJECT MOVING ACROSS SKY LEAVING V-SHAPED TRAIL","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171986.html","151X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Bensalem","PA","USA","Circle","10 seconds once noticed","Moving bright dot, solid steam of light trail then stopped","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171976.html","152X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Mechanicsville","VA","USA","Light","Less than a minute","While in the yard I saw this bright cylinder type white light move from right to left moving slowly before fading over our pond","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171980.html","153X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Russel","MA","USA","Unknown","1 minute","Craft seen emitting light in broad tail traveling silently in opposite direction of light","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171983.html","154X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Ocean city","NJ","USA","Light","10 minutes","Bright light moving forward with light beam shining behind it.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171984.html","155X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Swedesboro","NJ","USA","Fireball","4 mins","Bright white light slowly moved across the sky with a bright white trail and eventually fizzed out","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172034.html","156X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Hamilton","NJ","USA","Light","A few minutes","See from the front of my house","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171998.html","157X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Townsend","MA","USA","Light","2 minutes approx","Small circular light traveling through the sky leaving wide exhaust trail","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172022.html","158X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Neptune City","NJ","USA","Unknown","5 minutes","Bright light with a hazy glow travels north until hazy trail suddenly dispersed","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172026.html","159X2022.11.14.18.04.39",FALSE
"9/24/22 19:40","Leesburg","VA","USA","Egg","5 minutes","Light coming from none moving object in the sky and then suddenly turned off after on for several minutes.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172025.html","160X2022.11.14.18.04.39",FALSE
"9/24/22 19:39","Palmyra","PA","USA","Light","32 seconds","Craft flying up behind then out front of Space X Rocket launched from Florida","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172205.html","161X2022.11.14.18.04.39",FALSE
"9/24/22 19:39","Lansdale","PA","USA","Light","~5 mi","Looked like a large comet with bright light and tail bit moving slow from south to north. no collision lights that could be seen","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172031.html","162X2022.11.14.18.04.39",FALSE
"9/24/22 19:39","Midlothian","VA","USA","Unknown","3-5 minutes","Incredibly bright lights pointing backwards of craft direction","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172008.html","163X2022.11.14.18.04.39",FALSE
"9/24/22 19:39","Mercer","ME","USA","Unknown","1 minute","Unidentified aircraft, silent, flying upward with chem trail","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172007.html","164X2022.11.14.18.04.39",FALSE
"9/24/22 19:39","Dillsburg","PA","USA","Sphere","5 minutes","Smoothly flew across the sky then disappeared.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172023.html","165X2022.11.14.18.04.39",FALSE
"9/24/22 19:39","Mechanicsville","VA","USA","Sphere","2-3 mins","An extremely bright sphere shaped object with a strong propulsion lasting around 3 mins.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171971.html","166X2022.11.14.18.04.39",FALSE
"9/24/22 19:39","Charlotte Hall","MD","USA","Cylinder","1 minute","Silent bright white cylinder with 3 contrails - 1 center 2 @ 45 degrees for 1 min - turned fluorescent green - then vanished w/no trace","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171989.html","167X2022.11.14.18.04.39",FALSE
"9/24/22 19:38","Tuxedo Park","NY","USA","Light","5 minutes","Bright light/white object moving through the sky with large illumination of light traveling behind it then disappeared.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171999.html","168X2022.11.14.18.04.39",FALSE
"9/24/22 19:38","Mullica hill","NJ","USA","Light","5 minutes","Light object streaking across the sky then disappearing at the end","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172029.html","169X2022.11.14.18.04.39",FALSE
"9/24/22 19:38","Columbia","MD","USA","Light","3mins","Asteroid/meteor/missile in the sky with BWI airline traffic.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172018.html","170X2022.11.14.18.04.39",FALSE
"9/24/22 19:36","Friendship","MD","USA","Light","2-3 mins","Bright semicircle of light with three light beams off back as it headed SW to NE general direction, very high in air.~45 degrees.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172005.html","171X2022.11.14.18.04.39",FALSE
"9/24/22 19:35","Springfield","VA","USA","Other","About 5 minutes","Moving north I guess, took photo, looked down, but when I looked back it was gone","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172001.html","172X2022.11.14.18.04.39",FALSE
"9/24/22 19:35","Lakeland","FL","USA","Fireball","I'm not sure","It was one bright ball that broke into smaller balls","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172032.html","173X2022.11.14.18.04.39",FALSE
"9/24/22 19:32","St augustine","FL","USA","Egg","10 seconds","Spacex rockets plus 3 lights following","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171979.html","174X2022.11.14.18.04.39",FALSE
"9/24/22 19:30","Palmdale","CA","USA","Cylinder","TEN SECONDS PLUS","I saw it coming out of the SSW horizon head slightly up towards NNE","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171994.html","175X2022.11.14.18.04.39",FALSE
"9/24/22 19:30","Vick","null","","Cigar","5 minutes","Large translucent white cigar shape moving above tree line.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172080.html","176X2022.11.14.18.04.39",FALSE
"9/24/22 19:30","Palmerton","PA","USA","Circle","2 mins","Very bright light floated around for a few minutes than disappeared","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172033.html","177X2022.11.14.18.04.39",FALSE
"9/24/22 19:30","Allentown","PA","USA","Light","1:30","Seen a diamond white fire ball crossing across sky like a meteor almost speeding gracefully then disappeared out of blue faster","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172028.html","178X2022.11.14.18.04.39",FALSE
"9/24/22 19:30","Woodbridge ...sayreville","NJ","USA","Formation","3 minns","Large arrowhead plume seen over major central NJ bridges /river","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172006.html","179X2022.11.14.18.04.39",FALSE
"9/24/22 19:00","Edgartown","MA","USA","Circle","5 mins","Bright light moving slowly across the sky as if exiting the atmosphere at a 75° angle","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171985.html","180X2022.11.14.18.04.39",FALSE
"9/24/22 19:00","Schuylkill Haven","PA","USA","Star","15min","Ball of intense light levatates up toward sky. couldnt have been anything like a plane","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172000.html","181X2022.11.14.18.04.39",FALSE
"9/24/22 18:30","Las Vegas","NV","USA","Disk","5-6 seconds","Saw a disk shape under the peak of a mountain, and then it was gone","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172019.html","182X2022.11.14.18.04.39",FALSE
"9/24/22 18:30","Las Vegas","NV","","Delta","","Above the mountain","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172014.html","183X2022.11.14.18.04.39",FALSE
"9/24/22 16:05","Colorado Springs","CO","USA","Cylinder","30-50 seconds","We saw a plane like object flying too low, then it stopped above a neighborhood and hovered; then vanished","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172038.html","184X2022.11.14.18.04.39",FALSE
"9/24/22 11:16","Warren","OH","USA","Egg","12 minutes","A bean shaped flying object roaming in one straight line then moving erratically, it followed a known aircraft","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172042.html","185X2022.11.14.18.04.39",FALSE
"9/24/22 07:30","Chula Vista","CA","USA","Changing","About 15 seconds.","Very bright light or orb that slowly turned off and then disappeared.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171993.html","186X2022.11.14.18.04.39",FALSE
"9/24/22 04:53","Fonda","NY","USA","Other","Observed ten minutes","Blinking orbs seen hovering, exploring above and dipping below treeline. Blinks of color changing from white to orange.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172048.html","187X2022.11.14.18.04.39",FALSE
"9/24/22 03:20","Cheyenne","WY","USA","Light","10+ minutes","At approximately 0327 MDT the pilot of a Delta B767 flying at 37,000ft reported seeing 3-4 white lights circling above his aircraft.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172047.html","188X2022.11.14.18.04.39",FALSE
"9/24/22 02:21","McMurray","PA","USA","Disk","unsure","There were at least 2 UFOs hovering close to the ground over the field behind our house.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172045.html","189X2022.11.14.18.04.39",FALSE
"9/24/22 02:00","North Bellmore","NY","USA","Circle","1 minute","Light was moving left to right and up and down","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172040.html","190X2022.11.14.18.04.39",FALSE
"9/23/22 23:59","Happy valley","OR","USA","Sphere","5 hours","Multiple light changing orbs in the eastern sky that stay in the same position for more than 5 hours observation.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171990.html","191X2022.11.14.18.04.39",FALSE
"9/23/22 23:45","Peoa","UT","USA","Circle","20 minutes, still occurin","Multiple ufo in a line, possible a larger ship also","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172052.html","192X2022.11.14.18.04.39",FALSE
"9/23/22 22:59","Huntington Beach","CA","USA","Circle","2 min","2 solid bright unblinking lights colliding, top light disappears, then both disappear","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172050.html","193X2022.11.14.18.04.39",FALSE
"9/23/22 22:00","Sumter","SC","USA","Circle","20 seconds","2 small uaps hovering over a forest gradually drifting","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172200.html","194X2022.11.14.18.04.39",FALSE
"9/23/22 21:54","San Antonio","TX","USA","Disk","Seconds","Taking pics of the hotel and this was by it","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172175.html","195X2022.11.14.18.04.39",FALSE
"9/23/22 21:45","Placitas","NM","USA","Oval","","While observing the lights from south to north I could see the stars in the back ground disappear no noise but I could not see the cra","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172204.html","196X2022.11.14.18.04.39",FALSE
"9/23/22 21:20","Moraine","OH","USA","Disk","1 minute","A bright object appeared in the sky , something dropped from it and started falling towards earth . The object then disappeared while.","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172057.html","197X2022.11.14.18.04.39",FALSE
"9/23/22 20:30","Wentzville","MO","USA","Sphere","1-2 minutes","Saucer with blue and purple lights, acceleratesd rapidly over the sky to multiple areas","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172054.html","198X2022.11.14.18.04.39",FALSE
"9/23/22 20:20","East Boston","MA","USA","Unknown","5 mins","Two lights traveling in perfect sycronicty then one disappeared... As so as a plane flying about same altitude.(real plane much faster)","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172059.html","199X2022.11.14.18.04.39",FALSE
"9/23/22 17:00","Casa Grande","AZ","USA","Oval","Five minutes","I have pictures","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171992.html","200X2022.11.14.18.04.39",FALSE
"9/23/22 16:30","San Francisco","CA","USA","Light","Still ongoing","Small bright light with fine lines extending to all sides, hovering and slowly moving","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171942.html","201X2022.11.14.18.04.39",FALSE
"9/23/22 16:10","Kernersville","NC","USA","Cylinder","approx 2 minutes","We witnessed a large craft hovering in the distance.. pitched forward and stationary until it vanished","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172058.html","202X2022.11.14.18.04.39",FALSE
"9/23/22 12:10","Bridgewater","VA","USA","Sphere","4-7 seconds","Translucent bubble small in size moving fast across the sky.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171939.html","203X2022.11.14.18.04.39",FALSE
"9/23/22 08:30","Toms River","","","Disk","","2 ufo morning Friday","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172053.html","204X2022.11.14.18.04.39",FALSE
"9/23/22 04:44","Milan","MI","USA","Unknown","27 seconds","I have a video","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172051.html","205X2022.11.14.18.04.39",FALSE
"9/22/22 22:08","sweetwater","TN","USA","Triangle","5-8 min","triangle shape no flashing lights red triangle grid on underside","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172046.html","206X2022.11.14.18.04.39",FALSE
"9/22/22 21:46","Poway","CA","USA","Light","10 mins","Fast pace with complete immediate stops","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171940.html","207X2022.11.14.18.04.39",FALSE
"9/22/22 21:15","Knoxville","TN","USA","Light","5 minutes","A single flashing red light moving frenetically in a random geometric pattern.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171948.html","208X2022.11.14.18.04.39",FALSE
"9/22/22 21:15","Gulf Breeze","FL","USA","Triangle","1 minute","Orange shape","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172061.html","209X2022.11.14.18.04.39",FALSE
"9/22/22 21:10","El Mirage","AZ","USA","Other","","I was laying in my bed at night and saw it in the sky","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171941.html","210X2022.11.14.18.04.39",FALSE
"9/22/22 20:44","Hinckley","MN","USA","Light","10 mins","Orange red lights","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171946.html","211X2022.11.14.18.04.39",FALSE
"9/22/22 20:35","Miles","TX","USA","Teardrop","2 seconds","Miles highschool track Field Heading North at 100° from horizon","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171947.html","212X2022.11.14.18.04.39",FALSE
"9/22/22 20:29","Stoney Fork","PA","USA","Rectangle","Not sure","This was caught on a trail camera","10/8/22","Yes","https://www.nuforc.org/webreports/reports/172/S172189.html","213X2022.11.14.18.04.39",FALSE
"9/22/22 19:53","Sattley","CA","USA","Rectangle","Don't know","I have never seen a bright light or star where I saw this. It looked like it was not moving. When I took picture with phone it looks li","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171957.html","214X2022.11.14.18.04.39",FALSE
"9/22/22 19:05","Green Cove Springs","FL","USA","Cigar","30 seconds","Looking forward out of our windshield we saw a bright reflection of the what we thought was a plane but apparently it was clearly not.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171951.html","215X2022.11.14.18.04.39",FALSE
"9/22/22 14:16","Tyrone","PA","USA","Circle","Pennsylvania","It was flying around the housing development I live in","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171917.html","216X2022.11.14.18.04.39",FALSE
"9/22/22 13:45","Monmouth","OR","USA","Sphere","5 minutes","Silver sphere spotted heading towards Corvallis oregon on 99 south","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171945.html","217X2022.11.14.18.04.39",FALSE
"9/22/22 09:11","Dallas","TX","USA","Delta","4 seconds","Dark Triangular UFO","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171921.html","218X2022.11.14.18.04.39",FALSE
"9/22/22 06:40","San Bernardino","CA","USA","Oval","Lasted 20secs","Heading to work and it just a appears in the sky comes close and just does a  J  turn and hyperdrives out too space","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171922.html","219X2022.11.14.18.04.39",FALSE
"9/22/22 03:54","Chino Hills","CA","USA","Sphere","About one second","Ring camera in garage captured orb exiting car approaches camera then launches towards sky.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171918.html","220X2022.11.14.18.04.39",FALSE
"9/22/22 03:00","Shaftsbury","VT","USA","Unknown","at least 10 minutes","large aircraft blinking red and green lights alternately","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172043.html","221X2022.11.14.18.04.39",FALSE
"9/21/22 23:28","Robertsdale","AL","USA","Light","3 to 5 minutes","Watched what appeared as a star move across the sky multiple directions","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172098.html","222X2022.11.14.18.04.39",FALSE
"9/21/22 22:45","Birmingham","AL","USA","Unknown","7 min","Two very large, very bright round lights, flash on/off","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171927.html","223X2022.11.14.18.04.39",FALSE
"9/21/22 22:19","Marathon","FL","USA","Triangle","9-12 seconds","Large Dark triangle shaped craft without lights 60-80ft wingspan and was silent as a whisper","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171931.html","224X2022.11.14.18.04.39",FALSE
"9/21/22 22:09","Buffalo","NY","USA","Star","5min","star-like ball of light travelling in a b-line in a NE direction from Lake Erie direction against the wind","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172168.html","225X2022.11.14.18.04.39",FALSE
"9/21/22 22:00","Fayetteville","TN","USA","Circle","Approximately 3 min","I was coming home , from about 200 yards away I saw what I thought was a Chinese lantern fl stationary roughly 30 to 50 feet above the.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171988.html","226X2022.11.14.18.04.39",FALSE
"9/21/22 21:50","Waterbury","CT","USA","Light","No more than 10 minutes","Flashing red/white lights - whirring sound when lights were 'on'/visible - no sound when lights were ""off""/not visible","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171943.html","227X2022.11.14.18.04.39",FALSE
"9/21/22 21:33","Brevard","NC","USA","Changing","Still continuing","Moves in erratic, zig zag and extremely fast motions, appearing and reappearing at unnatural distances.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171929.html","228X2022.11.14.18.04.39",FALSE
"9/21/22 21:21","PORT WASHINGTON","NY","USA","Circle","2 minutes","Swirling hovering sound and a round object circling fast","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171949.html","229X2022.11.14.18.04.39",FALSE
"9/21/22 20:52","Venice","FL","USA","Unknown","20 seconds","Observed unidentified flying object(s)","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171933.html","230X2022.11.14.18.04.39",FALSE
"9/21/22 20:50","Naples","NY","USA","Fireball","12 minutes","Saw 5 objects the most I have ever seen in 1 night","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171934.html","231X2022.11.14.18.04.39",FALSE
"9/21/22 20:23","Las Vegas","NV","USA","Other","Approx. 30 second","Looking in sky to spot satellites","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172056.html","232X2022.11.14.18.04.39",FALSE
"9/21/22 19:42","Lapeer","MI","USA","Rectangle","A few seconds","Picture captured of something in sky","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171924.html","233X2022.11.14.18.04.39",FALSE
"9/21/22 19:31","San Marcos","CA","USA","Formation","4 minutes","Two red lights in formation, roughly 400 feet apart, moving south close to horizon","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172039.html","234X2022.11.14.18.04.39",FALSE
"9/21/22 14:35","Sacramento","CA","USA","Formation","15 minutes","Looked up and in distance at very high altitude we saw a group of 4 objects surrounding 1 object and 10 others in irregular line nearby","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171936.html","235X2022.11.14.18.04.39",FALSE
"9/21/22 12:30","Norristown","PA","USA","Light","A few minutes","Multiple flashing lights not in a line like starlink","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171937.html","236X2022.11.14.18.04.39",FALSE
"9/21/22 10:24","","","USA","Other","","The Entity, that stood on the Tower.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171875.html","237X2022.11.14.18.04.39",FALSE
"9/21/22 10:20","Osceola","IA","USA","Unknown","About a hour.","The UFOs flew over my apartment and picked up a car and dropped it.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171879.html","238X2022.11.14.18.04.39",FALSE
"9/21/22 09:56","","","USA","Other","","The old, woman.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171876.html","239X2022.11.14.18.04.39",FALSE
"9/21/22 09:42","Manila","","Philippines","Sphere","20 mins","White spheres","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171888.html","240X2022.11.14.18.04.39",FALSE
"9/21/22 05:10","The Woodlands/Spring","TX","USA","Chevron","10-15 seconds","Saw 3 lights in triangle shape move in L shape. Moved way too fast to be any airplane.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171882.html","241X2022.11.14.18.04.39",FALSE
"9/21/22 03:05","Beverly Hills","CA","USA","Delta","2 to 5 minutes","Observed UFO flying West to East at a high rate of speed.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171880.html","242X2022.11.14.18.04.39",FALSE
"9/20/22 22:48","Rural/Not Applicable","WV","USA","Changing","1 minute 34 seconds","Smoking a cigarette and walking the dog in the yard late in the evening when I looked up and saw the object. Shot a video on an iPhone.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171950.html","243X2022.11.14.18.04.39",FALSE
"9/20/22 22:02","Arlington","WA","USA","Light","2 minutes","Light seen in sky","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171960.html","244X2022.11.14.18.04.39",FALSE
"9/20/22 20:09","Westland","MI","USA","Light","","Seen a light hovering thought it was a plane but it went backward then shot forward","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172135.html","245X2022.11.14.18.04.39",FALSE
"9/20/22 20:00","Greenville","NC","USA","Unknown","1.5 hours","Orange/White light changing from extremely bright to nothing","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171878.html","246X2022.11.14.18.04.39",FALSE
"9/20/22 17:35","Shorewood","WI","USA","Sphere","5 Minutes","Two spherical objects flew over my house in a straight line from south to north","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171938.html","247X2022.11.14.18.04.39",FALSE
"9/20/22 05:46","West Milford","NJ","USA","Light","2 mins","Bright white light, heading from northwest to southeast. Swerving flight path","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171899.html","248X2022.11.14.18.04.39",FALSE
"9/20/22 01:34","","","USA","Circle","1 minute","Unknown orb left visible trail on camera 2 minutes after initial photo","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171881.html","249X2022.11.14.18.04.39",FALSE
"9/20/22 01:00","Phoenixville","PA","USA","Light","5 minutes","Indistinct object with rapidly changing lights of different colors sighted moving erratically in Phoenixville","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171890.html","250X2022.11.14.18.04.39",FALSE
"9/20/22 01:00","West Bloomfield","NY","USA","Unknown","20-30 minutes","Slipping into bed when I noticed a distant bright which stopped, moved back, wiggled, and faded out","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171900.html","251X2022.11.14.18.04.39",FALSE
"9/19/22 23:20","","","USA","Circle","","Shadowed beings,' with red glowing eyes.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171885.html","252X2022.11.14.18.04.39",FALSE
"9/19/22 22:07","Half Moon Bay","CA","USA","Light","3 seconds","I saw two high-altitude soft cool light glows, one following the other which is exactly what I saw on the 9th of September of this year","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171904.html","253X2022.11.14.18.04.39",FALSE
"9/19/22 22:00","Lebanon","OR","USA","Light","15seconds","It flew into an invisible object.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171889.html","254X2022.11.14.18.04.39",FALSE
"9/19/22 21:50","Ocean City","MD","USA","Formation","Approximately 10-15 mins","Red lights in the sky","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171902.html","255X2022.11.14.18.04.39",FALSE
"9/19/22 21:32","Wexford","","Ireland","Circle","40 secondss","Flashing circular moving across the sky at rapid speed","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171915.html","256X2022.11.14.18.04.39",FALSE
"9/19/22 21:15","between lindale texas and canton texas","TX","USA","Triangle","30 seonds","basically just a row of windows? traveling low and slow over the highway then just fading out.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171906.html","257X2022.11.14.18.04.39",FALSE
"9/19/22 21:01","Vista","CA","USA","Changing","The past 15 minutes","First there were 2 orange big lights, they disappeared and c/m and back smaller as 5 lights and were spinning in a circle","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171908.html","258X2022.11.14.18.04.39",FALSE
"9/19/22 21:00","Wilmington","NC","USA","Cigar","6 seconds","it was a flying stick with large windows about 6 with white light coming out of the windows, it was flying fast and went quickly.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171894.html","259X2022.11.14.18.04.39",FALSE
"9/19/22 20:55","Arcola","TX","USA","Formation","~12 seconds","Bright lights in a V or horseshoe formation that disappeared rapidly.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171907.html","260X2022.11.14.18.04.39",FALSE
"9/19/22 20:41","Ventura","CA","USA","Rectangle","30 secs","Ladder with lights","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171920.html","261X2022.11.14.18.04.39",FALSE
"9/19/22 20:28","Valdosta","GA","USA","Changing","","Line moving very fast , lights then became a circle type then a sprial","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171897.html","262X2022.11.14.18.04.39",FALSE
"9/19/22 20:28","Dallas","GA","USA","Light","10 seconds","Multiple straight lights traveling low.  ((NUFORC Note:  Starlink satellittes.  PD))","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171895.html","263X2022.11.14.18.04.39",FALSE
"9/19/22 20:15","McCormick","SC","USA","Rectangle","one to two minutes","A string of rectangle e=devices in a straight line moving across the sky","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171901.html","264X2022.11.14.18.04.39",FALSE
"9/19/22 19:51","","","USA","Circle","","Shadowed Beings With Red Glowing Eyes","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171909.html","265X2022.11.14.18.04.39",FALSE
"9/19/22 19:45","Lackawanna","NY","USA","Cigar","10min","Flashing light standing pretty still in the sky seemed to fade in and out","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171910.html","266X2022.11.14.18.04.39",FALSE
"9/19/22 19:31","Dothan","AL","USA","Cigar","10 seconds","It's was cigar 5 bright lights. I walked outside after a misunderstanding with my girlfriend. As soon as I got outside I looked up and","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171891.html","267X2022.11.14.18.04.39",FALSE
"9/19/22 19:15","Phoenix","AZ","USA","Light","20","Unexplained light over Southeastern Phoenix Metro","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171892.html","268X2022.11.14.18.04.39",FALSE
"9/19/22 19:00","West Plains","MO","USA","Other","8 months","Sighting first in Rolla then followed to St. Charles and West Plains, Mo.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171952.html","269X2022.11.14.18.04.39",FALSE
"9/19/22 12:30","Fowler","CA","USA","Oval","12:30am to 4:30am","It keeps triggering my ring camera's.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171896.html","270X2022.11.14.18.04.39",FALSE
"9/19/22 01:41","Jamestown","TN","USA","Light","2-3 minutes","Have 1:42 of mystery light within close proximity","10/8/22","","https://www.nuforc.org/webreports/reports/172/S172076.html","271X2022.11.14.18.04.39",FALSE
"9/19/22 00:05","Winterport","ME","USA","Triangle","5 minutes","I saw one small Aircraft do what looked like a traffic pattern and another seem do a decent through the cloud layer.","10/8/22","","https://www.nuforc.org/webreports/reports/171/S171912.html","272X2022.11.14.18.04.39",FALSE
"9/18/22 23:48","Fairbanks","AK","USA","Circle","Approx 10-12 seconds?","Saw a satellite then saw a light pacing behind it.","10/8/22","Yes","https://www.nuforc.org/webreports/reports/171/S171866.html","273X2022.11.14.18.04.39",FALSE
