"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"8/19/22 21:45","Spafford Lake","NH","USA","Cigar","3 minutes","The cigar was on an angle moving towards us it had a flash of light and at the end it just disappeared","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171243.html","230X2022.09.15.20.54.06",FALSE
"8/19/22 21:41","Carey","","USA","Light","2 Minutes","13 Weird lights in the sky","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171250.html","231X2022.09.15.20.54.06",FALSE
"8/19/22 21:40","Salem","NY","USA","Disk","20 minutes","Saw spaceship lift off ground then jets were scrambled towards it.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171287.html","232X2022.09.15.20.54.06",FALSE
"8/19/22 21:40","Berlin","NH","USA","Other","5 minutes","Lights moving toward us","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171260.html","233X2022.09.15.20.54.06",FALSE
"8/19/22 21:38","Dexter","ME","USA","Cigar","2 Minutes","Lights appeared in the NE, slowly moving towards SW, after pulling over my car to see better, they vanished.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171276.html","234X2022.09.15.20.54.06",FALSE
"8/19/22 21:37","Ferrisburg","VT","USA","Other","5 minutes","Straight line of 12-15 lights traveling east away from Lake Champlain.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171284.html","235X2022.09.15.20.54.06",FALSE
"8/19/22 21:16","Townsend","MT","USA","Rectangle","40 seconds","A single bright rectangular light descending from the sky","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171274.html","236X2022.09.15.20.54.06",FALSE
"8/19/22 21:15","NNW of Lake George Village","NY","USA","Disk","About 30 Mins","Red and white light disk shaped","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171535.html","237X2022.09.15.20.54.06",FALSE
"8/19/22 21:15","Jeffrey City","WY","USA","Cigar","2-3 minutes","I saw a cigar shaped object slowly moving west to east about 10° above horizon.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171393.html","238X2022.09.15.20.54.06",FALSE
"8/19/22 10:45","METHUEN","MA","USA","Light","10 seconds each","Very high in the atmosphere and at very high speed two objects shot across the sky.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171209.html","239X2022.09.15.20.54.06",FALSE
"8/19/22 05:50","Indianapolis","IN","USA","Light","Unsure, a couple seconds","I saw a strange light that seemed to stretch in length before disappearing","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171223.html","240X2022.09.15.20.54.06",FALSE
"8/19/22 03:00","Clallam Bay","WA","USA","Disk","1min","Saucer shape with neon purple rings seen hovering through trees hovering over campsite then moving westward over ocean out of site.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171300.html","241X2022.09.15.20.54.06",FALSE
"8/19/22 02:30","Gatlinburg","TN","USA","Other","20 minutea","I saw a T shaped cloud in the sky but it was isolated and not moving and it was brighter then the other clouds on the sky.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171222.html","242X2022.09.15.20.54.06",FALSE
"8/18/22 22:30","Benton","IL","USA","Sphere","3 to 5 minutes","Amber glowing sphere moving across sky","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171216.html","243X2022.09.15.20.54.06",FALSE
"8/18/22 22:13","Hendersonville","TN","USA","Other","30-35 seconds","Something in the sky but not far high in the sky","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171217.html","244X2022.09.15.20.54.06",FALSE
"8/18/22 21:00","Phoenix","AZ","USA","Light","15 seconds","2 set of lights streaking across sky from north to south.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171213.html","245X2022.09.15.20.54.06",FALSE
"8/18/22 20:54","Roseville","CA","USA","Triangle","1.5 minutes","Three large, low-hovering bright triangle shaped crafts.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171219.html","246X2022.09.15.20.54.06",FALSE
"8/18/22 19:30","Leavittsburg","OH","USA","Oval","50 minutes","I could see a translucent oval shape in the clouds.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171278.html","247X2022.09.15.20.54.06",FALSE
