"","Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"662","2/13/22 00:38","Birmingham","AL","USA","Disk","one minute","A colorfully lit disk floating up into the night sky","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166898.html","144X2022.04.30.18.48.21",FALSE
"663","2/12/22 23:49","Las Vegas","NV","USA","Light",NA,"Coming out if T-Mobile arena after a concert and took a random picture of New York casino","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166692.html","145X2022.04.30.18.48.21",FALSE
"664","2/12/22 23:00","Lacey","WA","USA","Disk","Long time","Different colers of light with a disc shape.moves when u try to take pics","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166673.html","146X2022.04.30.18.48.21",FALSE
"665","2/12/22 22:15","Jacksonville","FL","USA","Circle","20 seconds","Three glowing orange orbs in formation flying directly above clouds at about Mach 2","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166676.html","147X2022.04.30.18.48.21",FALSE
"666","2/12/22 20:15","Melbourne beach","FL","USA","Fireball","3 minutes","2 comet shaped fireballs, Falling together, swerving back and forth,. Lights went out and reappeared","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166682.html","148X2022.04.30.18.48.21",FALSE
"667","2/12/22 19:45","Novi","MI","USA","Triangle","Steady driving on freeway","6-8 bright lights all around triangle, low in sky, hovering","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166683.html","149X2022.04.30.18.48.21",FALSE
"668","2/12/22 19:30","Vero Beach","FL","USA","Changing","2 minutes","2 comet-like lights descend in unison from sky; Take turns blinking on and off, flying in <U+0093>U<U+0094> pattern and infinite symbol pattern","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166708.html","150X2022.04.30.18.48.21",FALSE
"669","2/12/22 18:11","Murfressboro","TN","USA","Other","6:00-6:30","While me and my friends were walking down the street in the dark.. there we saw it, a possible ufo floating and creeping around.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166786.html","151X2022.04.30.18.48.21",FALSE
"670","2/12/22 17:52","Oakland","CA","USA","Changing","6 mins","Looked up at the moon and noticed three small shapes in a triangle formation spinning.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166665.html","152X2022.04.30.18.48.21",FALSE
"671","2/12/22 17:37","Gresham","OR","USA","Diamond","1 1/2 min","UFO Sighting In Gresham Oregon","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166678.html","153X2022.04.30.18.48.21",FALSE
"672","2/12/22 17:00","Sacramento","CA","USA","Triangle","15 minutes","Metallic pyramid","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166790.html","155X2022.04.30.18.48.21",FALSE
"673","2/12/22 14:39","Roslyn","WA","USA","Chevron","10 seconds","Ball of light followed by weird dual lighted cheveron something","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166675.html","156X2022.04.30.18.48.21",FALSE
"674","2/12/22 12:15","Elizabethtown","NC","USA","Unknown","15 to 20 seconds","A chemtrails without aircraft leading it","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166671.html","157X2022.04.30.18.48.21",FALSE
"675","2/12/22 10:00","Allentown","PA","USA","Changing","Still there i have pics","I have pics of things in the sky. I got them from my weather channel","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166713.html","158X2022.04.30.18.48.21",FALSE
"676","2/12/22 04:20","Wortham","TX","USA","Circle","several hours","orb in the sky dancing all over the place, and then another one showing up","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166655.html","160X2022.04.30.18.48.21",FALSE
"677","2/12/22 04:15","Kelowna","British Columbia","Canada","Fireball","1minute","Extremely bright light woke me up. As I opened my eyes I saw a huge bright radiating light from the mountaintop across the lake from us","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166685.html","161X2022.04.30.18.48.21",FALSE
"678","2/11/22 22:00","Orangeburg","NY","USA","Sphere","4 hours of video","Video of orbs going in directions could not see with naked eye","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166688.html","162X2022.04.30.18.48.21",FALSE
"679","2/11/22 20:40","Framingham","MA","USA","Circle","1 min","Red sphere flying together","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166654.html","163X2022.04.30.18.48.21",FALSE
"680","2/11/22 15:16","Folsom","CA","USA","Sphere","2-3seconds","Filming a T-38 in flight and saw a UFO in the video","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166690.html","165X2022.04.30.18.48.21",FALSE
"681","2/11/22 15:06","Franklin","VA","USA","Circle","approx 1-2 minutes","Roundish object spotted moving in a steady, straight line. Very high up in the sky. No contrail, no wings. Disappeared unexpectedly.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166650.html","166X2022.04.30.18.48.21",FALSE
"682","2/11/22 08:06","Lake Lynn","PA","USA","Sphere","5 minutes","Sphere like object moving slowly across the sky that didn<U+0092>t look like a plane, jet or helicopter","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166639.html","168X2022.04.30.18.48.21",FALSE
"683","2/11/22 04:30","North Port","FL","USA","Sphere","Was outside for half hour","Possible UFO","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166687.html","169X2022.04.30.18.48.21",FALSE
"684","2/11/22 04:00","Atwell (Australia)","Western Australia","Australia","Sphere","3 hours!!!!!!!!","This thing was 10 times the size of a planet and every half hour almost exactly it would fade to black and come back brighter","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166888.html","170X2022.04.30.18.48.21",FALSE
"685","2/11/22 01:00","Warwick","MA","USA","Unknown","3-4 seconds","Only heard it.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166686.html","172X2022.04.30.18.48.21",FALSE
"686","2/10/22 21:20","Corcoran","CA","USA","Fireball","10 minutes","Orange UFOs above town","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166641.html","173X2022.04.30.18.48.21",FALSE
"687","2/10/22 21:04","Meyerton","Gauteng","South Africa","Sphere","Lasts about 3-5 minutes","They occur frequently at night, flashing while standing still and would then dissapear or change location","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166905.html","174X2022.04.30.18.48.21",FALSE
"688","2/10/22 19:22","Dover","DE","USA","Triangle","4 minutes","Moved very slowly just above the roof tops of some medical facilities across from the hospital.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166647.html","175X2022.04.30.18.48.21",FALSE
"689","2/10/22 17:47","Moravia","PA","USA","Other","1-2 seconds","Saw <U+0093>cloud like<U+0094> structure flying","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166646.html","176X2022.04.30.18.48.21",FALSE
"690","2/10/22 16:34","Aylesbury","Buckinghamshire","United Kingdom","Sphere","2 minutes","Flashing sphere spotted in the sky","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166984.html","177X2022.04.30.18.48.21",FALSE
"691","2/10/22 11:48","League City","TX","USA","Disk","Found in pic","In a cloud above my home","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166657.html","178X2022.04.30.18.48.21",FALSE
"692","2/10/22 11:10","Somwhere between Las Vegas and WA ST closer to WA",NA,"USA","Disk","Saw it in frame 2 times","Saw it briefly two times in frame taking pictures then looked back over pics and realized I capt. it tried recreating it with no luck","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166807.html","179X2022.04.30.18.48.21",FALSE
"693","2/10/22 07:30","Antalya","Antalya Province","Turkey","Changing","half an hour","from my position to south west.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166968.html","180X2022.04.30.18.48.21",FALSE
"694","2/10/22 04:51","Apple Valley","MN","USA","Circle","Recorded 3 mins","Bright light moving quickly, then stops for 30 seconds. Began to move closer (see pics)","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166917.html","181X2022.04.30.18.48.21",FALSE
"695","2/9/22 22:38","Brownsboro","TX","USA","Other",NA,"Visited back yard once, Showed up in every picture, as I was photographing the moon.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166645.html","182X2022.04.30.18.48.21",FALSE
"696","2/9/22 21:45","Vista","CA","USA","Diamond","3-5 minutes","Diamond, hard to visualize, low hum but other person didn<U+0092>t hear it. Got right above us and moved very fast. Ex military, moved strange","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166971.html","183X2022.04.30.18.48.21",FALSE
"697","2/9/22 16:00","Claymont","DE","USA","Disk","one-two minutes","Clear blue sky. It was following a jet that had just taken off from PHL airport.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166980.html","184X2022.04.30.18.48.21",FALSE
"698","2/9/22 14:50","Palm springs","CA","USA","Circle","5 mins","Driving on freeway and a reflection caught my eye towards the airport and seen it was not a airplane","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166962.html","186X2022.04.30.18.48.21",FALSE
"699","2/9/22 12:46","Jacksonville",NA,"USA",NA,"15-30mins","I have video of a alien & photo & lights flying through my house","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166628.html","187X2022.04.30.18.48.21",FALSE
"700","2/9/22 06:00","Brooksville","FL","USA","Changing","30 minutes","This interactive object was bright sphere shape with an aura that could change speeds, stop, hover, expand, retract, and shoot light.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166961.html","188X2022.04.30.18.48.21",FALSE
"701","2/9/22 05:45","Shelby","NC","USA","Light","For about an hour","I worked 3rd shift when I came home it was there","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166714.html","189X2022.04.30.18.48.21",FALSE
"702","2/9/22 05:07","Reading","PA","USA","Circle","Until 7 AM","It blinks randomly and the blink stops sometimes and it goes back to the left and right trying to hide in trees sometimes","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166634.html","190X2022.04.30.18.48.21",FALSE
"703","2/9/22 05:01","Victoria","TX","USA","Light","30 minures","Followed by short moving contrail","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166632.html","191X2022.04.30.18.48.21",FALSE
"704","2/9/22 04:30","Aliens Apache Junction, UFO's in AJ Tempe, Gilbert, Phoenix.","AZ","USA","Other","Aliens2/9 UFO 2/9-present","When it was dark I Saw 2 aliens one time and many UFO's in sky everyday for 4 days that seemed to be looking for something.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166789.html","192X2022.04.30.18.48.21",FALSE
"705","2/9/22 03:17","Jacksonville","FL","USA",NA,"N/A","Chevron shaped craft was both U.F.O and U.S.O","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166959.html","193X2022.04.30.18.48.21",FALSE
"706","2/8/22 21:00","Pawleys Island","SC","USA","Cylinder","less than 5 minutes","2 Orange UFOs, one with horizontal lights and light beams","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166629.html","194X2022.04.30.18.48.21",FALSE
"707","2/8/22 18:30","West Chester",NA,NA,"Sphere","5 seconds","Fire orange ball appeared &shot across and disappeared","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166727.html","195X2022.04.30.18.48.21",FALSE
"708","2/8/22 18:25",NA,NA,"USA","Circle","3 minutes","Round metallic craft, silent, no lights","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166630.html","196X2022.04.30.18.48.21",FALSE
"709","2/8/22 18:00","Indiana","PA","USA",NA,"At least - hr","UFO?","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166633.html","197X2022.04.30.18.48.21",FALSE
"710","2/8/22 17:35","Highlands Ranch","CO","USA","Cylinder","2-3 minutes","Black jet stream behind falling object.  ((NUFORC Note:  Contrail ??  PD))","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166623.html","198X2022.04.30.18.48.21",FALSE
"711","2/8/22 15:45","Bowling Green","KY","USA","Cigar","45 Minutes","Two white tic tac or cigar shaped objects floating motionless in the sky for almost an hour.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166662.html","199X2022.04.30.18.48.21",FALSE
"712","2/8/22 09:15","Hill City","SD","USA","Unknown","20 seconds","As I was leaving Hill City this morning going back to Rapid City, I saw a bright point of light.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166625.html","200X2022.04.30.18.48.21",FALSE
"713","2/8/22 04:00","New Albany","IN","USA","Light","2 hours","Bright light hovered above city for 2+ hours. Thought it may be a planet, but clouds moved behind it and it looked much closer.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166967.html","201X2022.04.30.18.48.21",FALSE
"714","2/7/22 20:50","New York /City (Brooklyn)","NY","USA","Disk","Unknown","After t took the photo","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166609.html","202X2022.04.30.18.48.21",FALSE
"715","2/7/22 20:15","Hialeah","FL","USA","Unknown","15 - 20 minutes","Came of southeast. 3 Hovered over us and ascended into cloud. Ran And to get my phone and when I came out there were gone but I do have","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166644.html","203X2022.04.30.18.48.21",FALSE
"716","2/7/22 19:45","Somerset","KY","USA","Light","2 mins","I see a bright orange light move across the sky from north to south. Then followed by a low helicopter and plane leaving the area.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166978.html","204X2022.04.30.18.48.21",FALSE
"717","2/7/22 19:30","Barcelona (Spain)","Barcelona Province","Spain","Star","5 minutes","Like Star but apearing and disappearing","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166595.html","205X2022.04.30.18.48.21",FALSE
"718","2/7/22 18:50","Newport","WA","USA","Triangle","30 seconds","Triangle shaped with 3 lights on each corner","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166611.html","206X2022.04.30.18.48.21",FALSE
"719","2/7/22 18:39","Washington, D.C.","DC","USA","Unknown","Half a second","I saw something big and pitch black fly between my building and the building across the street that was completely silent.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166617.html","207X2022.04.30.18.48.21",FALSE
"720","2/7/22 11:00","Lagrange","KY","USA","Changing","5 minutes","Daytime, close up sighting of UFO","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166970.html","208X2022.04.30.18.48.21",FALSE
"721","2/6/22 23:24","Austin","TX","USA","Oval","Took 1 photo","I was trying to take a pic of an unusual Moon shape that I had never seen.The Moon wd not show up in my phone camera lens, just Lights.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166616.html","211X2022.04.30.18.48.21",FALSE
"722","2/6/22 22:57","Narberth","PA","USA","Circle","5 minutes","Hovering, shiny circular object","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166604.html","212X2022.04.30.18.48.21",FALSE
"723","2/6/22 21:00","Eugene","OR","USA","Chevron","hours","many blueish W like shapes flashing and slowly moving","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166589.html","213X2022.04.30.18.48.21",FALSE
"724","2/6/22 19:25","Pine Bluff","AR","USA","Oval","30 seconds or so","UFO looks to hover before disappearing","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166591.html","214X2022.04.30.18.48.21",FALSE
"725","2/6/22 19:00","Hilliard","OH","USA","Sphere","30 seconds","Saw ISS/Satellite/meteor shaped object cross the sky at a slow speed, flickering, with two identical objects jettisoned to the rear","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166830.html","215X2022.04.30.18.48.21",FALSE
"726","2/6/22 18:53","Fergus Falls","MN","USA","Changing","1 or 2 mins","It was really hard to see what it was all of the crafts appeared to be a long ways away. I took video on my phone of it","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166694.html","216X2022.04.30.18.48.21",FALSE
"727","2/6/22 16:00","Santa Monica","CA","USA",NA,"5 seconds","Small white cross shape object","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166615.html","217X2022.04.30.18.48.21",FALSE
"728","2/6/22 14:30","Baltimore","MD","USA","Circle","2 minutes","Standing still then disappearing. Then sighted again moving very quickly.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166588.html","218X2022.04.30.18.48.21",FALSE
"729","2/6/22 13:34","Negley","OH","USA","Circle","30 seconds","2 white orbs streaked across clear sky.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166601.html","219X2022.04.30.18.48.21",FALSE
"730","2/6/22 13:11","San Diego","CA","USA","Rectangle","15 plus minutes","A stirng of brilliant white lights on a craft","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166593.html","220X2022.04.30.18.48.21",FALSE
"731","2/6/22 07:00","Delhi (India)","Delhi","India","Light",NA,"5 minutes","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166584.html","221X2022.04.30.18.48.21",FALSE
"732","2/6/22 05:35","Candor","NC","USA","Star","Untill daylight 30min","Could reapper in a diff spot or move slow","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166783.html","222X2022.04.30.18.48.21",FALSE
"733","2/6/22 00:08","Pasadena","CA","USA","Other","2 minutes","Pulsing yellow light from segmented linked blocks, hovered for a minute, moved a short distance, hovered, then traversed west","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166618.html","224X2022.04.30.18.48.21",FALSE
"734","2/6/22 00:00","Stamford","CT","USA","Cylinder","From 12 am to 12:15 am","Pulsating flashing red blue green lights","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166576.html","225X2022.04.30.18.48.21",FALSE
"735","2/5/22 23:55","Guilderland","NY","USA","Disk","5 minutes","Flying disc with bright light","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166600.html","226X2022.04.30.18.48.21",FALSE
"736","2/5/22 22:07","Cardiff (UK/Wales)","Wales","United Kingdom","Light","Several minutes","Two light sources, moving slowly, winked out within a second of one another","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166575.html","227X2022.04.30.18.48.21",FALSE
"737","2/5/22 21:30","Redondo Beach","CA","USA","Unknown","3 minutes.","A pulsing and powerful orange light that emitted from an unknown object that slowed to a standstill in the sky before ascending west.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166592.html","228X2022.04.30.18.48.21",FALSE
"738","2/5/22 20:40","Sunrise","WA","USA","Circle","about 3 minutes","When we arrived at the parking lot in the evening, we saw a circular glowing aircraft pass over the parking lot.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166631.html","229X2022.04.30.18.48.21",FALSE
"739","2/5/22 19:45","Springfield","PA","USA","Light","About 5 mins","Stationary green light in the sky for about 3 minutes maybe longer, zipped all weird directions then descends down and disappears","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166578.html","230X2022.04.30.18.48.21",FALSE
"740","2/5/22 19:30","Littleton","CO","USA","Sphere","5 minutes","What looked like red stars then a random blinking materialized the a bubble formed around the light and it took off at speed of light","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166652.html","231X2022.04.30.18.48.21",FALSE
"741","2/5/22 19:14","Missoula","MT","USA","Cigar","6 seconds 10 tops","It was super fast looked small but surrounded by a blue like flame around it. Was going so fast and just blinked out.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166598.html","232X2022.04.30.18.48.21",FALSE
"742","2/5/22 18:37","Lawrenceville/Grayson","GA","USA","Disk","5 minutes","Driving we saw a bright light in disk form staying still for a while and lights were flashing then it started moving and disappeared","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166580.html","234X2022.04.30.18.48.21",FALSE
"743","2/5/22 07:35","Gorham","ME","USA","Diamond","15 minutes","Triangular shape, blinking red/ white lights","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166581.html","236X2022.04.30.18.48.21",FALSE
"744","2/5/22 06:00","Battle Creek","MI","USA","Circle","Lasted till sun up","Was out plowing and seen this in the sky started to record then it disappears and then return.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166577.html","238X2022.04.30.18.48.21",FALSE
"745","2/5/22 05:56","Boons borough and Campbell county","VA","USA","Changing","1 hr","I actually got to see what I<U+0092>ve would describe as portals crafts movement clouds that are not real so much stuff and then they communic","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166637.html","239X2022.04.30.18.48.21",FALSE
"746","2/5/22 04:30","Framingham","null","USA","Circle","About 10-15 minutes","Almost blinding to look at. It was cloudy, there were no stars in the sky visible. I took pictures.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166606.html","240X2022.04.30.18.48.21",FALSE
"747","2/5/22 01:52","Trenton","MI","USA","Fireball","Very brief","Rolling bright light in the sky . Fast.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166569.html","241X2022.04.30.18.48.21",FALSE
"748","2/5/22 01:30","Bloomington","IN","USA","Sphere","6 hours","At 1:30 AM to 7:30 AM in the eastern sky witnessed multiple spheres with orbiting red lights moving slow followed by a flash in the sky","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166599.html","242X2022.04.30.18.48.21",FALSE
"749","2/4/22 23:00","Danbury","CT","USA","Circle","8 minutes","WHITE GLOWING BALLS CHASING EACH OTHET BACK AND FORTH BUT NOT IN LINE, ERATIC MOVEMENTS THEN 1 DISAPPEARED THEN THE OTHER","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166570.html","243X2022.04.30.18.48.21",FALSE
"750","2/4/22 22:05",NA,NA,NA,"Circle",NA,"A flash of green light lit the whole sky then a circular lit up aircraft came we thought it was a plane but it made no noise and didn't","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166582.html","244X2022.04.30.18.48.21",FALSE
"751","2/4/22 20:25","Queensbury","NY","USA","Triangle","2 minutes","Triangle of three blue lights stationary in sky when spotted, remained in place, sped off eastward","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166572.html","245X2022.04.30.18.48.21",FALSE
"752","2/4/22 18:30","Honolulu","HI","USA","Oval","10 minutes","UFO seen while I was in an outdoor yoga class staring up at the sky","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166987.html","246X2022.04.30.18.48.21",FALSE
"753","2/4/22 18:11","Contreras","NM","USA","Light","5 minutes","Light moving L to R in sky above mountains, NNE of my location. After a short bit it just vanished.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166571.html","247X2022.04.30.18.48.21",FALSE
"754","2/4/22 17:34","New York City","NY","USA","Light","~20 seconds","I took 4 pics of the Empire state building while waiting for a green light - next day I noticed 6 orbs in 2 pics in different positions","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166586.html","248X2022.04.30.18.48.21",FALSE
"755","2/4/22 11:57","Grand Junction","CO","USA","Rectangle","Never saw till now","We took this pic in San Diego between 2006 and 2012. I found it Jan. 23, 2022","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166561.html","249X2022.04.30.18.48.21",FALSE
"756","2/4/22 09:18","Compton","CA","USA","Circle",NA,"I saw 2 lights come and go than one disappeared. I took a video and was able to see the circle.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166648.html","250X2022.04.30.18.48.21",FALSE
"757","2/4/22 06:38","Gaston","SC","USA","Light","5 minutes","Large white disc SE at 20-30 degrees, no sound no movement","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166565.html","251X2022.04.30.18.48.21",FALSE
"758","2/4/22 05:02","Walsenburg","CO","USA","Light","Watched for 45min.","Again upon letting our dogs outside; the sky is very clear and no other stars were present.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166627.html","252X2022.04.30.18.48.21",FALSE
"759","2/3/22 19:18","Eugene","OR","USA","Circle","5 minutes","Circular Crafts in a Dragon Shape","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166566.html","253X2022.04.30.18.48.21",FALSE
"760","2/3/22 19:15","Barcelona (Spain)","Barcelona Province","Spain","Circle","2 minutes","White Big ball Cross Barcelona","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166560.html","254X2022.04.30.18.48.21",FALSE
"761","2/3/22 18:10","Midlothian","VA","USA","Circle","5 seconds or less","Bright white light moving quickly toward earth, then stopped dead and shot back up.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166562.html","255X2022.04.30.18.48.21",FALSE
"762","2/3/22 18:06","Hopkinsville","KY","USA","Chevron","1min 10sec","it was triangular shaped with 3 bright circular lights aligned with one another, and a smaller red blinking light. I stopped alongside","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166966.html","256X2022.04.30.18.48.21",FALSE
"763","2/2/22 21:23","Glasgow","KY","USA","Sphere","10 to 20 seconds","I was heading towards I-65 away from Glasgow Kentucky a remarkably bright sphere lit up the whole area.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166546.html","258X2022.04.30.18.48.21",FALSE
"764","2/2/22 20:35","Glendale","AZ","USA","Light","10 minutes","2 flashing big lights that came together as a disc ship.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166545.html","259X2022.04.30.18.48.21",FALSE
"765","2/2/22 19:20","Phoenix","AZ","USA","Other","1 hour or more","Saw what looked like ball of flashing light which kept expanding and collapsing.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166626.html","260X2022.04.30.18.48.21",FALSE
"766","2/2/22 19:08","Gisela","AZ","USA","Changing","5 minutes","Triangular lights shifting to diamond shape","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166554.html","261X2022.04.30.18.48.21",FALSE
"767","2/2/22 19:00","Bonita","CA","USA","Light","3 seconds","Golden orange light","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166583.html","262X2022.04.30.18.48.21",FALSE
"768","2/2/22 15:45","Gardendale","AL","USA","Changing","8-10 seconds","Was looking north observing an airplane coming from east to west at approx 25,000-30,000ft, 75<U+00B0> above elevation, surrounded by objects","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166573.html","264X2022.04.30.18.48.21",FALSE
"769","2/2/22 06:30","Bloomsburg","PA","USA","Light","1.5 seconds","80 to 100 balls of light.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166539.html","265X2022.04.30.18.48.21",FALSE
"770","2/2/22 05:45","Valrico","FL","USA","Light","10-15 minutes","Awakened by a bright light outside window","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166556.html","266X2022.04.30.18.48.21",FALSE
"771","2/2/22 02:30","Hayward","CA","USA","Sphere","10 seconds","I woke up, something said check my camera and it was there.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166567.html","267X2022.04.30.18.48.21",FALSE
"772","2/1/22 22:05","Aumsville","OR","USA","Light","3 minutes est.","1 light turned into 2 flew almost directly over our home.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166547.html","268X2022.04.30.18.48.21",FALSE
"773","2/1/22 21:31","Sharonville","OH","USA","Unknown","30 secods","Small completely black low flying Beatle shaped object apparently following or using railroad tracks traversed quarter mile in seconds","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166723.html","269X2022.04.30.18.48.21",FALSE
"774","2/1/22 21:30","DuBois","PA","USA","Circle","10 seconds","Driving with wife when craft emitting neon green purple and orange lights flew from North to south over I 80 some fields and w towards","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166541.html","270X2022.04.30.18.48.21",FALSE
"775","2/1/22 19:00","Mount Pleasant","TX","USA","Sphere","3 minutes","We step outside and looked up. It was like a spiral galaxy with a center bright point","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166497.html","271X2022.04.30.18.48.21",FALSE
"776","2/1/22 17:10","Jamestown","KY","USA","Other","Roughly 45 seconds","Flat shaped object.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166533.html","272X2022.04.30.18.48.21",FALSE
